purchaseorderid;purchaseorderdetailid;duedate;orderqty;productid;unitprice;receivedqty;rejectedqty;modifieddate
1075.0;2419.0;2013-11-03 00:00:00.000;550.0;510.0;23.4045;550.0;0.0;2013-10-27 00:00:00.000
1075.0;2420.0;2013-11-03 00:00:00.000;550.0;511.0;27.867;523.0;0.0;2013-10-27 00:00:00.000
1076.0;2421.0;2013-11-03 00:00:00.000;550.0;527.0;6.7515;468.0;0.0;2013-10-27 00:00:00.000
1077.0;2422.0;2013-11-03 00:00:00.000;550.0;938.0;31.4895;550.0;0.0;2013-10-27 00:00:00.000
1077.0;2423.0;2013-11-03 00:00:00.000;550.0;939.0;48.2895;550.0;0.0;2013-10-27 00:00:00.000
1077.0;2424.0;2013-11-03 00:00:00.000;550.0;509.0;36.2775;550.0;0.0;2013-10-27 00:00:00.000
1078.0;2425.0;2013-11-03 00:00:00.000;60.0;492.0;50.7465;60.0;0.0;2013-10-27 00:00:00.000
1078.0;2426.0;2013-11-03 00:00:00.000;60.0;493.0;58.2645;60.0;0.0;2013-10-27 00:00:00.000
1078.0;2427.0;2013-11-03 00:00:00.000;60.0;494.0;50.7465;60.0;0.0;2013-10-27 00:00:00.000
1078.0;2428.0;2013-11-03 00:00:00.000;60.0;495.0;62.9265;60.0;0.0;2013-10-27 00:00:00.000
1078.0;2429.0;2013-11-03 00:00:00.000;60.0;496.0;49.6545;60.0;0.0;2013-10-27 00:00:00.000
1079.0;2430.0;2013-11-03 00:00:00.000;550.0;523.0;10.3845;550.0;0.0;2013-10-27 00:00:00.000
1080.0;2431.0;2013-11-03 00:00:00.000;3.0;422.0;47.6805;3.0;0.0;2013-10-27 00:00:00.000
1080.0;2432.0;2013-11-03 00:00:00.000;3.0;423.0;45.5805;3.0;0.0;2013-10-27 00:00:00.000
1080.0;2433.0;2013-11-03 00:00:00.000;3.0;424.0;49.854;3.0;0.0;2013-10-27 00:00:00.000
1081.0;2434.0;2013-11-04 00:00:00.000;550.0;933.0;43.4595;550.0;0.0;2013-10-28 00:00:00.000
1081.0;2435.0;2013-11-04 00:00:00.000;550.0;934.0;37.6215;550.0;0.0;2013-10-28 00:00:00.000
1081.0;2436.0;2013-11-04 00:00:00.000;550.0;922.0;6.531;550.0;27.0;2013-10-28 00:00:00.000
1081.0;2437.0;2013-11-04 00:00:00.000;550.0;923.0;6.1845;550.0;0.0;2013-10-28 00:00:00.000
1082.0;2438.0;2013-11-04 00:00:00.000;550.0;317.0;29.5785;550.0;82.0;2013-10-28 00:00:00.000
1082.0;2439.0;2013-11-04 00:00:00.000;550.0;318.0;36.099;550.0;0.0;2013-10-28 00:00:00.000
1083.0;2440.0;2013-11-04 00:00:00.000;550.0;928.0;32.2455;550.0;0.0;2013-10-28 00:00:00.000
1083.0;2441.0;2013-11-04 00:00:00.000;550.0;929.0;36.561;550.0;0.0;2013-10-28 00:00:00.000
1084.0;2442.0;2013-11-04 00:00:00.000;550.0;319.0;46.4205;550.0;0.0;2013-10-28 00:00:00.000
1085.0;2443.0;2013-11-13 00:00:00.000;3.0;366.0;41.223;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2444.0;2013-11-13 00:00:00.000;3.0;367.0;45.4965;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2445.0;2013-11-13 00:00:00.000;3.0;368.0;41.223;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2446.0;2013-11-13 00:00:00.000;3.0;369.0;39.123;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2447.0;2013-11-13 00:00:00.000;3.0;370.0;43.3965;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2448.0;2013-11-13 00:00:00.000;3.0;371.0;39.123;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2449.0;2013-11-13 00:00:00.000;3.0;372.0;37.023;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2450.0;2013-11-13 00:00:00.000;3.0;373.0;41.2965;3.0;0.0;2013-11-06 00:00:00.000
1085.0;2451.0;2013-11-13 00:00:00.000;3.0;374.0;37.023;3.0;0.0;2013-11-06 00:00:00.000
1086.0;2452.0;2013-11-13 00:00:00.000;3.0;2.0;41.916;3.0;0.0;2013-11-06 00:00:00.000
1087.0;2453.0;2013-11-13 00:00:00.000;3.0;1.0;50.2635;3.0;0.0;2013-11-06 00:00:00.000
1088.0;2454.0;2013-11-13 00:00:00.000;3.0;361.0;49.854;3.0;0.0;2013-11-06 00:00:00.000
1088.0;2455.0;2013-11-13 00:00:00.000;3.0;362.0;45.5805;3.0;0.0;2013-11-06 00:00:00.000
1088.0;2456.0;2013-11-13 00:00:00.000;3.0;363.0;43.4805;3.0;0.0;2013-11-06 00:00:00.000
1088.0;2457.0;2013-11-13 00:00:00.000;3.0;364.0;47.754;3.0;0.0;2013-11-06 00:00:00.000
1088.0;2458.0;2013-11-13 00:00:00.000;3.0;365.0;43.4805;3.0;0.0;2013-11-06 00:00:00.000
1089.0;2459.0;2013-11-13 00:00:00.000;550.0;530.0;16.086;550.0;0.0;2013-11-06 00:00:00.000
1090.0;2460.0;2013-11-13 00:00:00.000;3.0;4.0;57.0255;3.0;0.0;2013-11-06 00:00:00.000
1091.0;2461.0;2013-11-13 00:00:00.000;550.0;512.0;37.086;550.0;0.0;2013-11-06 00:00:00.000
1092.0;2462.0;2013-11-13 00:00:00.000;550.0;513.0;26.5965;550.0;82.0;2013-11-06 00:00:00.000
1093.0;2463.0;2013-11-20 00:00:00.000;550.0;317.0;27.0585;550.0;0.0;2013-11-13 00:00:00.000
1093.0;2464.0;2013-11-20 00:00:00.000;550.0;318.0;33.579;550.0;0.0;2013-11-13 00:00:00.000
1093.0;2465.0;2013-11-20 00:00:00.000;550.0;319.0;46.0635;550.0;0.0;2013-11-13 00:00:00.000
1094.0;2466.0;2013-11-20 00:00:00.000;3.0;415.0;39.0705;3.0;0.0;2013-11-13 00:00:00.000
1094.0;2467.0;2013-11-20 00:00:00.000;3.0;416.0;36.9705;3.0;0.0;2013-11-13 00:00:00.000
1095.0;2468.0;2013-11-20 00:00:00.000;3.0;433.0;43.3965;3.0;0.0;2013-11-13 00:00:00.000
1095.0;2469.0;2013-11-20 00:00:00.000;3.0;434.0;39.123;3.0;0.0;2013-11-13 00:00:00.000
1095.0;2470.0;2013-11-20 00:00:00.000;3.0;435.0;37.023;3.0;0.0;2013-11-13 00:00:00.000
1095.0;2471.0;2013-11-20 00:00:00.000;3.0;436.0;41.2965;3.0;0.0;2013-11-13 00:00:00.000
1095.0;2472.0;2013-11-20 00:00:00.000;3.0;437.0;37.023;3.0;0.0;2013-11-13 00:00:00.000
1096.0;2473.0;2013-11-20 00:00:00.000;60.0;322.0;25.4205;51.0;0.0;2013-11-13 00:00:00.000
1097.0;2474.0;2013-11-20 00:00:00.000;3.0;452.0;47.754;3.0;0.0;2013-11-13 00:00:00.000
1097.0;2475.0;2013-11-20 00:00:00.000;3.0;453.0;43.4805;3.0;0.0;2013-11-13 00:00:00.000
1097.0;2476.0;2013-11-20 00:00:00.000;3.0;454.0;41.3805;3.0;0.0;2013-11-13 00:00:00.000
1097.0;2477.0;2013-11-20 00:00:00.000;3.0;455.0;45.654;3.0;0.0;2013-11-13 00:00:00.000
1097.0;2478.0;2013-11-20 00:00:00.000;3.0;456.0;41.3805;3.0;0.0;2013-11-13 00:00:00.000
1097.0;2479.0;2013-11-20 00:00:00.000;3.0;457.0;39.2805;3.0;0.0;2013-11-13 00:00:00.000
1098.0;2480.0;2013-11-20 00:00:00.000;550.0;941.0;62.9895;550.0;0.0;2013-11-13 00:00:00.000
1099.0;2481.0;2013-11-20 00:00:00.000;3.0;320.0;45.3705;3.0;0.0;2013-11-13 00:00:00.000
1099.0;2482.0;2013-11-20 00:00:00.000;3.0;321.0;40.488;3.0;0.0;2013-11-13 00:00:00.000
1099.0;2483.0;2013-11-20 00:00:00.000;60.0;322.0;26.3655;60.0;0.0;2013-11-13 00:00:00.000
1100.0;2484.0;2013-11-20 00:00:00.000;3.0;504.0;48.762;3.0;0.0;2013-11-13 00:00:00.000
1101.0;2485.0;2013-11-21 00:00:00.000;3.0;497.0;34.188;3.0;0.0;2013-11-14 00:00:00.000
1102.0;2486.0;2013-11-21 00:00:00.000;3.0;323.0;50.2635;3.0;0.0;2013-11-14 00:00:00.000
1103.0;2487.0;2013-11-21 00:00:00.000;550.0;523.0;10.731;550.0;0.0;2013-11-14 00:00:00.000
1103.0;2488.0;2013-11-21 00:00:00.000;550.0;524.0;14.1225;550.0;0.0;2013-11-14 00:00:00.000
1104.0;2489.0;2013-11-21 00:00:00.000;60.0;492.0;50.2635;60.0;60.0;2013-11-14 00:00:00.000
1104.0;2490.0;2013-11-21 00:00:00.000;60.0;493.0;57.1515;60.0;60.0;2013-11-14 00:00:00.000
1105.0;2491.0;2013-11-21 00:00:00.000;550.0;914.0;21.0945;550.0;0.0;2013-11-14 00:00:00.000
1105.0;2492.0;2013-11-21 00:00:00.000;550.0;915.0;30.4395;523.0;0.0;2013-11-14 00:00:00.000
1105.0;2493.0;2013-11-21 00:00:00.000;550.0;916.0;40.9395;550.0;0.0;2013-11-14 00:00:00.000
1106.0;2494.0;2013-11-21 00:00:00.000;60.0;506.0;9.198;51.0;0.0;2013-11-14 00:00:00.000
1107.0;2495.0;2013-11-21 00:00:00.000;550.0;351.0;5.775;550.0;0.0;2013-11-14 00:00:00.000
1107.0;2496.0;2013-11-21 00:00:00.000;550.0;352.0;1.155;550.0;0.0;2013-11-14 00:00:00.000
1107.0;2497.0;2013-11-21 00:00:00.000;550.0;679.0;5.775;550.0;0.0;2013-11-14 00:00:00.000
1108.0;2498.0;2013-11-21 00:00:00.000;550.0;507.0;23.394;550.0;0.0;2013-11-14 00:00:00.000
1108.0;2499.0;2013-11-21 00:00:00.000;550.0;508.0;27.6465;550.0;0.0;2013-11-14 00:00:00.000
1109.0;2500.0;2013-11-21 00:00:00.000;550.0;355.0;1.365;550.0;0.0;2013-11-14 00:00:00.000
1109.0;2501.0;2013-11-21 00:00:00.000;550.0;940.0;62.9895;550.0;0.0;2013-11-14 00:00:00.000
1109.0;2502.0;2013-11-21 00:00:00.000;550.0;535.0;3.486;550.0;0.0;2013-11-14 00:00:00.000
1110.0;2503.0;2013-11-21 00:00:00.000;550.0;351.0;6.195;550.0;0.0;2013-11-14 00:00:00.000
1110.0;2504.0;2013-11-21 00:00:00.000;550.0;352.0;1.47;550.0;55.0;2013-11-14 00:00:00.000
1110.0;2505.0;2013-11-21 00:00:00.000;550.0;679.0;6.195;550.0;0.0;2013-11-14 00:00:00.000
1111.0;2506.0;2013-11-21 00:00:00.000;550.0;507.0;22.1655;550.0;0.0;2013-11-14 00:00:00.000
1111.0;2507.0;2013-11-21 00:00:00.000;550.0;508.0;29.2845;550.0;0.0;2013-11-14 00:00:00.000
1112.0;2508.0;2013-11-21 00:00:00.000;3.0;491.0;19.9815;3.0;0.0;2013-11-14 00:00:00.000
1113.0;2509.0;2013-11-21 00:00:00.000;3.0;346.0;41.244;3.0;0.0;2013-11-14 00:00:00.000
1113.0;2510.0;2013-11-21 00:00:00.000;3.0;347.0;36.9705;3.0;0.0;2013-11-14 00:00:00.000
1113.0;2511.0;2013-11-21 00:00:00.000;3.0;348.0;34.8705;3.0;0.0;2013-11-14 00:00:00.000
1114.0;2512.0;2013-11-21 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2013-11-14 00:00:00.000
1114.0;2513.0;2013-11-21 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2013-11-14 00:00:00.000
1115.0;2514.0;2013-11-21 00:00:00.000;3.0;379.0;36.9705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2515.0;2013-11-21 00:00:00.000;3.0;380.0;43.218;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2516.0;2013-11-21 00:00:00.000;3.0;381.0;47.4915;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2517.0;2013-11-21 00:00:00.000;3.0;382.0;43.2705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2518.0;2013-11-21 00:00:00.000;3.0;383.0;47.544;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2519.0;2013-11-21 00:00:00.000;3.0;384.0;43.2705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2520.0;2013-11-21 00:00:00.000;3.0;385.0;41.1705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2521.0;2013-11-21 00:00:00.000;3.0;386.0;45.444;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2522.0;2013-11-21 00:00:00.000;3.0;387.0;41.1705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2523.0;2013-11-21 00:00:00.000;3.0;388.0;39.0705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2524.0;2013-11-21 00:00:00.000;3.0;389.0;43.344;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2525.0;2013-11-21 00:00:00.000;3.0;390.0;39.0705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2526.0;2013-11-21 00:00:00.000;3.0;391.0;36.9705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2527.0;2013-11-21 00:00:00.000;3.0;392.0;41.244;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2528.0;2013-11-21 00:00:00.000;3.0;393.0;36.9705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2529.0;2013-11-21 00:00:00.000;3.0;394.0;43.218;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2530.0;2013-11-21 00:00:00.000;3.0;395.0;47.4915;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2531.0;2013-11-21 00:00:00.000;3.0;396.0;43.2705;3.0;0.0;2013-11-14 00:00:00.000
1115.0;2532.0;2013-11-21 00:00:00.000;3.0;397.0;47.544;3.0;0.0;2013-11-14 00:00:00.000
1116.0;2533.0;2013-11-21 00:00:00.000;550.0;476.0;15.8865;468.0;0.0;2013-11-14 00:00:00.000
1116.0;2534.0;2013-11-21 00:00:00.000;550.0;477.0;11.6655;550.0;0.0;2013-11-14 00:00:00.000
1116.0;2535.0;2013-11-21 00:00:00.000;550.0;478.0;11.088;550.0;0.0;2013-11-14 00:00:00.000
1116.0;2536.0;2013-11-21 00:00:00.000;550.0;479.0;15.8865;550.0;0.0;2013-11-14 00:00:00.000
1117.0;2537.0;2013-11-22 00:00:00.000;3.0;402.0;47.4705;3.0;0.0;2013-11-15 00:00:00.000
1118.0;2538.0;2013-11-22 00:00:00.000;550.0;512.0;34.9755;550.0;0.0;2013-11-15 00:00:00.000
1119.0;2539.0;2013-11-22 00:00:00.000;3.0;403.0;45.3705;3.0;0.0;2013-11-15 00:00:00.000
1119.0;2540.0;2013-11-22 00:00:00.000;3.0;404.0;49.644;3.0;0.0;2013-11-15 00:00:00.000
1119.0;2541.0;2013-11-22 00:00:00.000;3.0;405.0;45.3705;3.0;0.0;2013-11-15 00:00:00.000
1119.0;2542.0;2013-11-22 00:00:00.000;3.0;406.0;43.2705;3.0;0.0;2013-11-15 00:00:00.000
1119.0;2543.0;2013-11-22 00:00:00.000;3.0;407.0;47.544;3.0;0.0;2013-11-15 00:00:00.000
1120.0;2544.0;2013-11-22 00:00:00.000;550.0;525.0;2.3205;550.0;0.0;2013-11-15 00:00:00.000
1121.0;2545.0;2013-11-22 00:00:00.000;550.0;526.0;3.6435;550.0;0.0;2013-11-15 00:00:00.000
1122.0;2546.0;2013-11-22 00:00:00.000;550.0;908.0;21.0945;550.0;82.0;2013-11-15 00:00:00.000
1122.0;2547.0;2013-11-22 00:00:00.000;550.0;909.0;30.4395;550.0;0.0;2013-11-15 00:00:00.000
1123.0;2548.0;2013-11-22 00:00:00.000;60.0;356.0;3.6015;60.0;0.0;2013-11-15 00:00:00.000
1123.0;2549.0;2013-11-22 00:00:00.000;60.0;357.0;3.9795;60.0;0.0;2013-11-15 00:00:00.000
1124.0;2550.0;2013-11-22 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2013-11-15 00:00:00.000
1124.0;2551.0;2013-11-22 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2013-11-15 00:00:00.000
1125.0;2552.0;2013-11-22 00:00:00.000;550.0;524.0;12.9675;550.0;0.0;2013-11-15 00:00:00.000
1126.0;2553.0;2013-11-22 00:00:00.000;550.0;911.0;21.0945;468.0;0.0;2013-11-15 00:00:00.000
1126.0;2554.0;2013-11-22 00:00:00.000;550.0;912.0;30.4395;550.0;0.0;2013-11-15 00:00:00.000
1127.0;2555.0;2013-11-22 00:00:00.000;550.0;910.0;40.9395;550.0;0.0;2013-11-15 00:00:00.000
1128.0;2556.0;2013-11-22 00:00:00.000;550.0;937.0;62.9895;550.0;0.0;2013-11-15 00:00:00.000
1129.0;2557.0;2013-11-22 00:00:00.000;3.0;466.0;45.423;3.0;0.0;2013-11-15 00:00:00.000
1129.0;2558.0;2013-11-22 00:00:00.000;3.0;467.0;43.323;3.0;0.0;2013-11-15 00:00:00.000
1129.0;2559.0;2013-11-22 00:00:00.000;3.0;468.0;47.5965;3.0;0.0;2013-11-15 00:00:00.000
1129.0;2560.0;2013-11-22 00:00:00.000;3.0;469.0;43.323;3.0;0.0;2013-11-15 00:00:00.000
1129.0;2561.0;2013-11-22 00:00:00.000;3.0;470.0;41.223;3.0;0.0;2013-11-15 00:00:00.000
1130.0;2562.0;2013-11-22 00:00:00.000;3.0;462.0;47.6805;3.0;0.0;2013-11-15 00:00:00.000
1131.0;2563.0;2013-11-22 00:00:00.000;550.0;510.0;23.4045;550.0;0.0;2013-11-15 00:00:00.000
1131.0;2564.0;2013-11-22 00:00:00.000;550.0;511.0;27.867;550.0;0.0;2013-11-15 00:00:00.000
1132.0;2565.0;2013-11-22 00:00:00.000;550.0;527.0;6.7515;550.0;82.0;2013-11-15 00:00:00.000
1133.0;2566.0;2013-11-25 00:00:00.000;550.0;938.0;31.4895;550.0;0.0;2013-11-18 00:00:00.000
1133.0;2567.0;2013-11-25 00:00:00.000;550.0;939.0;48.2895;550.0;0.0;2013-11-18 00:00:00.000
1133.0;2568.0;2013-11-25 00:00:00.000;550.0;509.0;36.2775;550.0;0.0;2013-11-18 00:00:00.000
1134.0;2569.0;2013-11-25 00:00:00.000;60.0;492.0;50.7465;60.0;0.0;2013-11-18 00:00:00.000
1134.0;2570.0;2013-11-25 00:00:00.000;60.0;493.0;58.2645;60.0;0.0;2013-11-18 00:00:00.000
1135.0;2571.0;2013-11-25 00:00:00.000;550.0;523.0;10.3845;550.0;0.0;2013-11-18 00:00:00.000
1136.0;2572.0;2013-11-25 00:00:00.000;3.0;425.0;45.5805;3.0;0.0;2013-11-18 00:00:00.000
1136.0;2573.0;2013-11-25 00:00:00.000;3.0;426.0;43.4805;3.0;0.0;2013-11-18 00:00:00.000
1136.0;2574.0;2013-11-25 00:00:00.000;3.0;427.0;47.754;3.0;0.0;2013-11-18 00:00:00.000
1136.0;2575.0;2013-11-25 00:00:00.000;3.0;428.0;43.4805;3.0;0.0;2013-11-18 00:00:00.000
1137.0;2576.0;2013-11-25 00:00:00.000;3.0;490.0;12.7155;3.0;0.0;2013-11-18 00:00:00.000
1137.0;2577.0;2013-11-25 00:00:00.000;3.0;491.0;19.9395;3.0;0.0;2013-11-18 00:00:00.000
1138.0;2578.0;2013-11-25 00:00:00.000;3.0;528.0;38.157;3.0;0.0;2013-11-18 00:00:00.000
1139.0;2579.0;2013-11-25 00:00:00.000;3.0;505.0;44.2155;3.0;0.0;2013-11-18 00:00:00.000
1140.0;2580.0;2013-11-25 00:00:00.000;550.0;938.0;31.4895;550.0;0.0;2013-11-18 00:00:00.000
1140.0;2581.0;2013-11-25 00:00:00.000;550.0;939.0;48.2895;550.0;55.0;2013-11-18 00:00:00.000
1141.0;2582.0;2013-11-25 00:00:00.000;60.0;358.0;6.9825;60.0;0.0;2013-11-18 00:00:00.000
1142.0;2583.0;2013-11-25 00:00:00.000;3.0;375.0;43.2705;3.0;0.0;2013-11-18 00:00:00.000
1142.0;2584.0;2013-11-25 00:00:00.000;3.0;376.0;47.544;3.0;0.0;2013-11-18 00:00:00.000
1143.0;2585.0;2013-11-25 00:00:00.000;60.0;356.0;3.381;60.0;0.0;2013-11-18 00:00:00.000
1143.0;2586.0;2013-11-25 00:00:00.000;60.0;357.0;4.3155;60.0;0.0;2013-11-18 00:00:00.000
1144.0;2587.0;2013-11-25 00:00:00.000;3.0;391.0;45.444;3.0;0.0;2013-11-18 00:00:00.000
1144.0;2588.0;2013-11-25 00:00:00.000;3.0;392.0;41.1705;3.0;0.0;2013-11-18 00:00:00.000
1145.0;2589.0;2013-11-25 00:00:00.000;3.0;490.0;12.3585;3.0;0.0;2013-11-18 00:00:00.000
1146.0;2590.0;2013-11-25 00:00:00.000;550.0;513.0;39.1965;468.0;0.0;2013-11-18 00:00:00.000
1147.0;2591.0;2013-11-25 00:00:00.000;3.0;417.0;43.3755;3.0;0.0;2013-11-18 00:00:00.000
1147.0;2592.0;2013-11-25 00:00:00.000;3.0;418.0;47.649;3.0;0.0;2013-11-18 00:00:00.000
1147.0;2593.0;2013-11-25 00:00:00.000;3.0;419.0;43.3755;3.0;0.0;2013-11-18 00:00:00.000
1147.0;2594.0;2013-11-25 00:00:00.000;3.0;420.0;41.2755;3.0;0.0;2013-11-18 00:00:00.000
1147.0;2595.0;2013-11-25 00:00:00.000;3.0;421.0;45.549;3.0;0.0;2013-11-18 00:00:00.000
1148.0;2596.0;2013-11-25 00:00:00.000;550.0;931.0;34.8705;550.0;0.0;2013-11-18 00:00:00.000
1148.0;2597.0;2013-11-25 00:00:00.000;550.0;932.0;39.7635;550.0;0.0;2013-11-18 00:00:00.000
1148.0;2598.0;2013-11-25 00:00:00.000;550.0;933.0;43.9845;550.0;0.0;2013-11-18 00:00:00.000
1148.0;2599.0;2013-11-25 00:00:00.000;550.0;934.0;38.1465;550.0;0.0;2013-11-18 00:00:00.000
1149.0;2600.0;2013-11-26 00:00:00.000;3.0;432.0;39.2805;3.0;0.0;2013-11-19 00:00:00.000
1149.0;2601.0;2013-11-26 00:00:00.000;3.0;433.0;43.554;3.0;0.0;2013-11-19 00:00:00.000
1149.0;2602.0;2013-11-26 00:00:00.000;3.0;434.0;39.2805;3.0;0.0;2013-11-19 00:00:00.000
1149.0;2603.0;2013-11-26 00:00:00.000;3.0;435.0;37.1805;3.0;0.0;2013-11-19 00:00:00.000
1149.0;2604.0;2013-11-26 00:00:00.000;3.0;436.0;41.454;3.0;0.0;2013-11-19 00:00:00.000
1150.0;2605.0;2013-11-26 00:00:00.000;3.0;344.0;45.4755;3.0;0.0;2013-11-19 00:00:00.000
1150.0;2606.0;2013-11-26 00:00:00.000;3.0;345.0;43.3755;3.0;0.0;2013-11-19 00:00:00.000
1150.0;2607.0;2013-11-26 00:00:00.000;3.0;346.0;47.649;3.0;0.0;2013-11-19 00:00:00.000
1151.0;2608.0;2013-11-26 00:00:00.000;550.0;931.0;34.3455;550.0;0.0;2013-11-19 00:00:00.000
1151.0;2609.0;2013-11-26 00:00:00.000;550.0;932.0;39.2385;550.0;0.0;2013-11-19 00:00:00.000
1152.0;2610.0;2013-11-26 00:00:00.000;3.0;347.0;43.2705;3.0;0.0;2013-11-19 00:00:00.000
1152.0;2611.0;2013-11-26 00:00:00.000;3.0;348.0;41.1705;3.0;0.0;2013-11-19 00:00:00.000
1153.0;2612.0;2013-11-26 00:00:00.000;550.0;928.0;32.7705;550.0;0.0;2013-11-19 00:00:00.000
1153.0;2613.0;2013-11-26 00:00:00.000;550.0;929.0;37.086;550.0;0.0;2013-11-19 00:00:00.000
1153.0;2614.0;2013-11-26 00:00:00.000;550.0;930.0;43.0395;550.0;0.0;2013-11-19 00:00:00.000
1154.0;2615.0;2013-11-26 00:00:00.000;550.0;332.0;10.815;550.0;0.0;2013-11-19 00:00:00.000
1155.0;2616.0;2013-11-26 00:00:00.000;550.0;948.0;82.8345;550.0;0.0;2013-11-19 00:00:00.000
1155.0;2617.0;2013-11-26 00:00:00.000;550.0;907.0;82.8345;523.0;0.0;2013-11-19 00:00:00.000
1156.0;2618.0;2013-11-26 00:00:00.000;1250.0;325.0;0.21;1063.0;0.0;2013-11-19 00:00:00.000
1156.0;2619.0;2013-11-26 00:00:00.000;1250.0;326.0;0.21;1250.0;0.0;2013-11-19 00:00:00.000
1157.0;2620.0;2013-11-26 00:00:00.000;3.0;320.0;49.644;3.0;0.0;2013-11-19 00:00:00.000
1157.0;2621.0;2013-11-26 00:00:00.000;3.0;321.0;44.3205;3.0;0.0;2013-11-19 00:00:00.000
1157.0;2622.0;2013-11-26 00:00:00.000;60.0;322.0;28.6965;60.0;0.0;2013-11-19 00:00:00.000
1158.0;2623.0;2013-11-26 00:00:00.000;550.0;930.0;42.5145;550.0;0.0;2013-11-19 00:00:00.000
1158.0;2624.0;2013-11-26 00:00:00.000;550.0;921.0;5.586;550.0;0.0;2013-11-19 00:00:00.000
1159.0;2625.0;2013-11-26 00:00:00.000;60.0;952.0;15.7395;60.0;0.0;2013-11-19 00:00:00.000
1160.0;2626.0;2013-11-26 00:00:00.000;550.0;933.0;43.4595;550.0;0.0;2013-11-19 00:00:00.000
1160.0;2627.0;2013-11-26 00:00:00.000;550.0;934.0;37.6215;550.0;55.0;2013-11-19 00:00:00.000
1160.0;2628.0;2013-11-26 00:00:00.000;550.0;922.0;6.531;550.0;0.0;2013-11-19 00:00:00.000
1161.0;2629.0;2013-11-26 00:00:00.000;550.0;319.0;48.5835;550.0;0.0;2013-11-19 00:00:00.000
1162.0;2630.0;2013-11-26 00:00:00.000;550.0;928.0;32.2455;550.0;82.0;2013-11-19 00:00:00.000
1162.0;2631.0;2013-11-26 00:00:00.000;550.0;929.0;36.561;550.0;0.0;2013-11-19 00:00:00.000
1163.0;2632.0;2013-11-26 00:00:00.000;550.0;319.0;46.4205;550.0;0.0;2013-11-19 00:00:00.000
1164.0;2633.0;2013-11-26 00:00:00.000;3.0;359.0;47.523;3.0;0.0;2013-11-19 00:00:00.000
1164.0;2634.0;2013-11-26 00:00:00.000;3.0;360.0;45.423;3.0;0.0;2013-11-19 00:00:00.000
1165.0;2635.0;2013-11-27 00:00:00.000;3.0;2.0;41.916;3.0;0.0;2013-11-20 00:00:00.000
1166.0;2636.0;2013-11-27 00:00:00.000;3.0;1.0;50.2635;3.0;0.0;2013-11-20 00:00:00.000
1167.0;2637.0;2013-11-27 00:00:00.000;3.0;366.0;41.3805;3.0;0.0;2013-11-20 00:00:00.000
1167.0;2638.0;2013-11-27 00:00:00.000;3.0;367.0;45.654;3.0;0.0;2013-11-20 00:00:00.000
1167.0;2639.0;2013-11-27 00:00:00.000;3.0;368.0;41.3805;3.0;0.0;2013-11-20 00:00:00.000
1167.0;2640.0;2013-11-27 00:00:00.000;3.0;369.0;39.2805;3.0;0.0;2013-11-20 00:00:00.000
1167.0;2641.0;2013-11-27 00:00:00.000;3.0;370.0;43.554;3.0;0.0;2013-11-20 00:00:00.000
1167.0;2642.0;2013-11-27 00:00:00.000;3.0;371.0;39.2805;3.0;0.0;2013-11-20 00:00:00.000
1168.0;2643.0;2013-11-27 00:00:00.000;550.0;530.0;16.086;550.0;0.0;2013-11-20 00:00:00.000
1169.0;2644.0;2013-11-27 00:00:00.000;3.0;4.0;57.0255;3.0;0.0;2013-11-20 00:00:00.000
1170.0;2645.0;2013-11-27 00:00:00.000;550.0;512.0;37.086;550.0;0.0;2013-11-20 00:00:00.000
1171.0;2646.0;2013-11-27 00:00:00.000;550.0;513.0;26.5965;550.0;0.0;2013-11-20 00:00:00.000
1172.0;2647.0;2013-11-27 00:00:00.000;550.0;317.0;27.0585;550.0;82.0;2013-11-20 00:00:00.000
